inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9,,inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9
2.557897086,1.882404097,2.610315275,2.192262608,2.123024137,2.109981502,2.019223761,1.987865057,1.485073419,1.941066097,,,,,,,,,,,
1.673543618,0.612639319,0.566139475,0.758714109,1.081650445,1.099894672,1.178206335,0.782982404,0.691120172,0.590796344,,,,,,,,,,,
1.623770256,1.095122136,0.867457791,1.071116729,1.164641392,1.05374084,1.147976246,1.07929462,0.919880533,0.941851245,,,,,,,,,,,
1.829471588,1.297326051,1.216688561,1.256882861,1.762215898,1.740626505,1.764097939,1.282248476,1.206079814,1.250592297,,,,,,,,,,,
1.812400395,1.387724682,1.395504521,1.285385298,1.330190779,1.246941011,1.181454772,1.361606883,1.018974307,1.269068289,,,,,,,,,,,
2.56687693,2.061596251,2.071257674,2.078064167,1.884022894,2.054885843,2.064988752,1.761615619,1.462448579,1.446476031,,,,,,,,,,,
2.361898554,2.25757852,1.486140345,1.712047012,2.313904584,2.267704664,2.250902361,2.34331863,2.280975484,2.355433634,,,,,,,,,,,
2.118781314,1.158240957,0.321364032,0.435751981,1.080714598,1.116451147,1.146789676,0.97398666,1.046539335,1.09402244,,,,,,,,,,,
2.231723809,1.61024181,1.331144062,1.295121653,1.853560737,1.766896081,1.756634756,1.531537504,1.130242571,1.46357581,,,,,,,,,,,
1.84920039,0.911888415,1.015289912,0.777984856,1.44216609,1.372091009,1.43370141,1.390619363,1.422211479,1.3931189,,,,,,,,,,,
2.511312726,1.874418219,1.566427462,1.334000139,2.256248278,2.710044844,2.490002641,1.802629894,1.65711988,1.999782883,,,,,,,,,,,
1.562338647,1.380489398,0.965668438,0.835865581,1.294655291,0.915564544,0.767338192,0.579802345,0.644293089,0.495436274,,,,,,,,,,,
1.938200652,1.065548657,1.136176393,0.98612287,1.32957708,1.366337043,1.268282537,0.310831802,0.177391196,0.757396921,,,,,,,,,,,
2.063779374,-0.029248678,-0.314845728,-0.277847027,1.028347145,0.475857389,0.52909852,0.450577108,0.632988424,0.168890486,,,,,,,,,,,
1.833475954,0.939766067,0.716850892,0.777365648,1.513567636,1.199491187,1.213789597,0.827018478,0.771053767,0.892613874,,,,,,,,,,,
2.516166104,1.914294645,1.917296085,1.785470066,2.215038218,2.382923291,2.159984226,1.711243128,1.551873876,1.586004475,,,,,,,,,,,
3.462427551,3.37536561,3.138347177,3.085467271,2.789125245,2.141334821,2.090953354,2.102418659,2.368358192,2.100942266,,,,,,,,,,,
3.174217299,2.085080907,0.426016949,0.943163448,1.962171192,1.449936752,1.835891886,1.588894951,1.704843026,1.717979878,,,,,,,,,,,
1.827440736,1.257451251,0.587939029,0.589428225,0.904239671,0.845504777,1.137435055,0.781883687,0.607856773,1.084308746,,,,,,,,,,,
1.849642998,1.033649266,0.70576329,0.887890973,0.913054344,1.379865379,1.239422479,0.354867496,0.794165338,0.275276277,,,,,,,,,,,
1.584315265,1.232629688,0.217127397,0.215622268,1.257624478,1.045479419,0.973006902,0.853563236,0.762815326,1.011988732,,,,,,,,,,,
1.524104011,1.17950787,0.617028347,0.64521116,1.334135689,0.672058695,0.571530376,0.694081456,0.590942407,0.660343694,,,,,,,,,,,
2.278489572,1.151439682,1.129841339,1.089287043,2.045237344,1.656160626,1.741745837,1.237097504,1.131253489,1.310604947,,,,,,,,,,,
1.699774677,1.293953968,0.284583381,0.393496858,1.349777378,0.516175022,0.498059209,0.849022341,0.563533458,0.908747498,,,,,,,,,,,
1.978226814,0.640316568,-0.890752622,-0.514199709,0.267032314,0.031835666,0.218846511,-0.027995113,0.215009372,0.041085612,,,,,,,,,,,
2.282588337,1.736119251,0.3650878,0.378624012,1.53908667,1.156218307,1.25447673,0.650240095,0.631701668,0.697988303,,,,,,,,,,,
1.881289321,1.150979524,0.631865422,0.616616498,1.632006521,1.395164244,1.37998449,0.739051248,0.79221424,0.751199887,,,,,,,,,,,
1.941280613,1.116425316,1.030414858,0.936837415,1.185239499,1.322294255,1.20673573,1.116623742,1.211235081,1.133049444,,,,,,,,,,,
1.068731802,0.337998399,-0.010489439,0.005847496,0.750574647,0.735049461,0.87154605,0.290032674,0.333967313,0.267515298,,,,,,,,,,,
1.814349788,1.38389703,0.968994669,0.863103757,1.231609448,1.051662613,1.125181915,0.848543889,0.694918233,0.914134173,,,,,,,,,,,
2.613310003,1.251290093,1.067325658,0.847337557,2.072964915,1.739533125,1.687408421,0.932621506,1.072477922,1.010738445,,,,,,,,,,,
2.305277814,1.358289656,1.069885358,0.862739319,2.256577005,2.12356901,2.057182378,1.270233054,1.365365964,1.230304162,,,,,,,,,,,
2.222504231,1.338028137,0.793016771,0.966683962,1.374700821,1.216206647,1.181073409,1.181693987,1.110854222,1.28126631,,,,,,,,,,,
2.892377272,1.820352048,1.312847774,1.317286778,1.869787211,1.763887412,1.929655685,1.878048373,1.771721182,1.851577329,,,,,,,,,,,
1.734028253,-0.684779298,-0.455716137,-0.268549182,-0.346436613,-0.320579455,-0.056240073,-0.471768633,0.259332372,-0.559623052,,,,,,,,,,,
2.113013918,1.774526761,1.515868987,1.737301845,1.835732046,1.806259636,1.788486308,1.220381624,1.239354027,1.271907788,,,,,,,,,,,
2.163871157,0.973150015,-1.147224738,-1.361781704,0.434317825,0.448748995,0.611879118,0.861415777,0.689067742,0.661479124,,,,,,,,,,,
1.867548903,1.356550667,1.451117635,1.279176535,1.827902687,1.469948922,1.47602131,1.148131084,1.127653993,1.242178687,,,,,,,,,,,
2.218664005,0.623236439,0.977508764,0.90990864,0.806622449,0.746929275,0.734407335,0.826637539,0.903890176,0.495548481,,,,,,,,,,,
1.736754439,0.924212044,0.988572673,0.886092454,1.276753346,1.342708325,1.098795751,1.189541079,1.122518268,1.13132862,,,,,,,,,,,
1.93237091,0.867549032,0.508447663,0.123641634,1.816079531,1.619019559,1.665649336,0.733689505,0.589874194,0.443943775,,,,,,,,,,,
1.7043049,1.756912023,1.698607186,1.632289058,1.612808673,1.788113559,1.69719606,1.157159024,1.097844037,1.084446249,,,,,,,,,,,
1.708896927,0.83331941,-0.309766677,-0.515170067,1.456703478,0.774904649,0.948432532,0.400620713,0.835559591,0.367570821,,,,,,,,,,,
2.625500885,1.152185986,1.243764157,1.275152735,2.213411123,1.802730131,1.834870153,1.316269214,1.375648195,1.288134506,,,,,,,,,,,
2.41274622,1.62115898,0.702682037,0.761645303,2.39121951,2.261405895,2.287650401,2.229450433,1.977624929,2.187759385,,,,,,,,,,,
2.153294347,1.112915251,0.848055372,0.913618004,1.733595835,1.23233577,1.413918572,1.00113378,1.142855611,1.073289156,,,,,,,,,,,
2.612483789,2.108966989,1.891296934,1.86688204,2.229145511,2.030255569,1.954912387,1.959491821,1.62839625,2.034483994,,,,,,,,,,,
2.539544615,1.880534319,1.032927878,1.252530825,1.921310748,1.50761843,1.507302425,1.222210865,1.393515032,1.167847815,,,,,,,,,,,
