inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9,,inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9
2.066599516,0.234376797,0.05280764,-0.004735939,0.529298649,0.159023626,0.673235513,0.671715262,0.421426554,0.802629583,,,,,,,,,,,
1.927048698,0.952195493,1.454870041,1.09175734,1.019236066,0.984590926,0.76443978,0.147212,0.519705541,0.120786569,,,,,,,,,,,
1.972648349,1.760664198,1.66740481,1.378761721,2.1649079,2.274207103,1.956176431,1.193032153,1.180945878,1.276995324,,,,,,,,,,,
1.759024049,1.854303138,1.634264395,1.541051686,1.726152276,1.421625387,1.375554446,0.480023096,0.357739185,0.40172102,,,,,,,,,,,
2.500668348,1.671816538,1.356108183,1.288267982,2.371563993,2.218348992,2.207986799,1.481544322,1.205576085,1.474289144,,,,,,,,,,,
2.214030949,1.44858301,0.672748184,0.690104259,1.690238302,1.002364881,0.899634877,0.674649951,0.573922953,0.979124444,,,,,,,,,,,
2.293148045,2.233921326,1.614277729,1.70661934,2.207532524,1.54854308,1.612155692,-0.149565855,0.221176532,-0.147326161,,,,,,,,,,,
2.6845944,1.319953007,0.771266965,0.868287104,2.214757549,1.655664011,1.670757956,0.896072269,0.838147723,0.938483496,,,,,,,,,,,
2.354220172,1.145678263,0.832848892,0.836106152,1.674503427,1.178736718,1.208503652,0.735379888,0.814797191,0.661207453,,,,,,,,,,,
2.216393348,1.002483996,1.08637016,1.029426366,0.904581908,0.950359488,1.047684477,0.893420199,0.980450362,0.900898798,,,,,,,,,,,
1.559524132,0.673221135,0.590309817,0.587878857,0.932311415,0.933429679,1.038261243,0.583783333,0.613666677,0.50611276,,,,,,,,,,,
1.901492044,0.988521461,0.745332174,0.737296843,1.745787049,1.332948093,1.549457839,0.772640236,0.491542903,0.859083675,,,,,,,,,,,
2.682512598,1.23687225,0.745441604,0.631149441,2.265582132,1.702703356,1.540209612,0.665644996,0.73970277,0.724180189,,,,,,,,,,,
